faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,detector,faults_pred,delta
1,1,56,0.79502,3630.5,4579.4,8.7197,26.679,42.252,2829.8,77.063,120.4,0.2595,77.347,49.32,2757.7,24.601,50.016,3235.1,22.773,64.704,247.29,334.06,94.715,75.76,30.166,8.5583,30.17,6.679,18.296,1.5465,29.539,13.286,30.536,1.1068,18.312,2.1321,4.2309,2.025,0.021964,0.91767,0.1008,53.537,43.456,63.654,54.307,78.079,55.692,22.834,30.262,36.097,46.571,49.898,40.726,19.183,1,1,1
1,1,57,0.79526,3675.9,4569.1,8.7783,26.925,42.18,2826.5,78.201,120.4,0.25741,77.247,49.944,2754.2,26.164,51.632,3231.7,22.472,64.759,253.74,333.63,94.698,75.847,30.166,8.5583,30.17,6.679,18.296,1.5465,29.539,13.286,30.536,1.1068,18.312,2.1321,4.2309,2.025,0.017361,0.93681,0.098592,54.142,43.517,62.873,54.43,78.055,55.435,22.693,30.517,37.934,50.31,51.243,40.471,19.933,1,1,1
1,1,58,0.77359,3722.3,4573.3,8.6255,26.848,42.147,2822.3,77.363,120.41,0.24367,77.141,50.417,2749.6,22.887,50.356,3228.2,22.498,64.856,256.08,333.65,94.701,75.475,29.755,8.4646,30.425,6.966,18.665,1.5853,28.86,13.262,30.204,1.2386,17.963,2.1049,4.2631,2.0357,0.017361,0.93681,0.098592,54.142,43.517,63.913,54.491,75.953,55.717,22.727,28.404,39.326,47.357,52.056,40.874,19.946,1,1,1
1,1,59,0.77214,3720.8,4582.4,8.5961,26.545,42.227,2817.8,77.134,120.39,0.2426,77.03,48.064,2745.4,26.044,49.689,3223.4,22.034,64.945,258.13,333.4,94.757,75.013,29.755,8.4646,30.425,6.966,18.665,1.5853,28.86,13.262,30.204,1.2386,17.963,2.1049,4.2631,2.0357,0.017361,0.93681,0.098592,54.142,43.517,63.937,54.382,76.096,55.152,22.585,28.535,32.402,45.813,52.889,40.468,21.136,1,1,1
1,1,60,0.83558,3628.4,4535.9,8.6002,26.347,42.161,2815.2,78.821,120.4,0.23342,77.051,50.255,2744.1,23.111,49.286,3218.4,22.798,64.978,262.79,333.05,94.672,75.611,29.822,8.578,30.54,6.8913,18.061,1.603,29.16,13.422,29.815,1.2309,17.516,2.0911,4.3054,1.9834,0.017361,0.93681,0.098592,54.142,43.517,63.065,54.083,82.236,56.348,22.742,28.217,38.85,44.882,53.49,40.706,19.338,1,1,1
1,1,61,0.8356,3669.2,4503.4,8.6309,27.455,41.946,2813.0,78.21,120.36,0.23522,77.218,49.435,2739.7,25.918,51.25,3218.4,22.896,65.153,263.61,332.68,95.053,75.32,29.822,8.578,30.54,6.8913,18.061,1.603,29.16,13.422,29.815,1.2309,17.516,2.0911,4.3054,1.9834,0.017361,0.93681,0.098592,54.142,43.517,62.365,54.471,82.233,55.22,22.682,27.998,36.437,49.426,54.423,40.369,19.156,1,1,1
1,1,62,0.85347,3676.7,4582.2,8.4147,26.97,42.27,2809.7,77.92,120.41,0.25046,77.12,48.832,2736.1,25.342,51.491,3214.8,23.991,65.266,270.42,332.88,94.779,75.493,29.583,8.5543,29.617,6.8558,18.662,1.5848,28.666,13.493,30.197,1.2468,17.876,2.1091,4.2444,1.9576,0.025942,0.95628,0.12255,53.843,43.48,62.847,55.079,84.104,56.96,22.38,29.709,34.664,49.984,55.471,40.652,16.592,1,1,1
1,1,63,0.8543,3625.6,4594.4,8.3988,27.046,42.305,2806.5,77.434,120.37,0.25078,77.344,48.088,2734.5,24.45,50.407,3212.6,21.616,65.46,272.73,332.21,94.913,75.767,29.583,8.5543,29.617,6.8558,18.662,1.5848,28.666,13.493,30.197,1.2468,17.876,2.1091,4.2444,1.9576,0.025942,0.95628,0.12255,53.843,43.48,63.726,54.934,84.023,53.621,22.376,29.67,32.472,47.476,56.542,39.817,22.245,1,1,1
1,1,64,0.90045,3626.3,4527.0,8.3336,26.984,42.048,2805.1,77.821,120.41,0.25425,77.625,49.032,2732.6,23.155,52.276,3210.1,21.535,65.7,275.57,332.17,94.84,75.843,29.908,8.7823,30.021,6.823,18.91,1.5378,29.039,13.596,29.874,1.333,18.135,2.1487,4.2084,2.0615,0.025942,0.95628,0.12255,53.843,43.48,64.033,54.336,89.119,54.109,22.581,30.6,35.251,51.801,57.554,41.19,22.437,1,1,1
1,1,65,0.90412,3664.7,4506.0,8.2114,26.949,42.685,2798.7,77.905,120.38,0.25549,77.548,49.905,2725.3,25.108,51.504,3204.9,22.905,65.966,280.23,331.93,94.866,75.25,29.908,8.7823,30.021,6.823,18.91,1.5378,29.039,13.596,29.874,1.333,18.135,2.1487,4.2084,2.0615,0.025942,0.95628,0.12255,53.843,43.48,63.371,54.587,88.759,57.215,22.039,30.448,37.821,50.016,58.392,40.171,19.257,1,1,1
1,1,66,0.89814,3676.6,4510.2,8.3065,27.101,42.299,2790.7,77.847,120.42,0.26439,77.399,49.843,2717.4,24.041,50.204,3198.0,22.133,66.093,281.03,331.24,94.871,75.379,30.094,8.7759,29.862,6.8251,18.758,1.5704,29.292,13.445,29.043,1.2044,18.142,2.1259,4.2111,1.9911,0.025942,0.95628,0.12255,53.843,43.48,63.495,53.927,88.168,52.648,21.878,31.706,37.637,47.006,59.572,40.654,21.128,1,1,1
1,1,67,0.89856,3695.9,4472.8,8.398,26.866,42.344,2783.5,78.119,120.38,0.26893,77.34,49.005,2710.3,26.05,51.736,3189.2,23.542,66.241,287.26,331.14,94.923,75.448,30.094,8.7759,29.862,6.8251,18.758,1.5704,29.292,13.445,29.043,1.2044,18.142,2.1259,4.2111,1.9911,0.016377,0.95873,0.10853,54.579,42.684,63.163,54.375,88.127,53.551,21.656,31.152,35.171,50.551,60.961,39.912,17.826,1,1,1
1,1,68,0.90036,3723.8,4518.6,8.2764,27.056,41.659,2780.9,79.093,120.43,0.24637,77.748,48.398,2707.8,24.041,49.341,3185.0,24.175,66.46,288.99,330.84,94.961,75.431,30.231,8.5223,29.342,6.9348,18.991,1.5919,29.462,13.677,28.82,1.3466,17.974,2.1389,4.2715,1.9925,0.016377,0.95873,0.10853,54.579,42.684,62.72,54.188,88.88,54.417,22.131,29.427,33.386,45.008,62.345,41.199,16.343,1,1,1
1,1,69,0.9013,3692.5,4505.2,8.1012,27.002,42.283,2773.7,77.31,120.38,0.24464,77.858,51.419,2700.9,26.451,50.923,3179.5,23.872,66.726,294.48,330.15,95.01,75.506,30.231,8.5223,29.342,6.9348,18.991,1.5919,29.462,13.677,28.82,1.3466,17.974,2.1389,4.2715,1.9925,0.016377,0.95873,0.10853,54.579,42.684,63.258,54.349,88.788,55.322,21.636,29.638,42.277,48.671,63.382,40.251,17.075,1,1,1
1,1,70,0.9111,3678.3,4484.7,8.2561,26.832,41.464,2767.8,78.602,120.41,0.2672,78.017,51.408,2694.4,25.221,48.087,3173.8,22.738,67.011,297.5,329.93,95.038,75.531,29.591,8.9411,28.911,6.913,19.435,1.6351,29.381,13.768,28.728,1.2143,18.56,2.1399,4.3424,1.9659,0.016377,0.95873,0.10853,54.579,42.684,62.541,54.006,89.363,51.682,21.269,32.701,42.243,42.106,64.627,40.214,19.776,1,1,1
1,1,71,0.90954,3653.8,4515.0,8.2577,26.938,42.348,2758.0,78.097,120.37,0.26879,77.947,50.948,2684.2,25.603,49.571,3165.7,21.748,67.247,300.6,328.99,95.079,75.215,29.591,8.9411,28.911,6.913,19.435,1.6351,29.381,13.768,28.728,1.2143,18.56,2.1399,4.3424,1.9659,0.016377,0.95873,0.10853,54.579,42.684,62.964,53.643,89.517,50.27,20.657,32.507,40.888,45.54,65.856,39.0,22.183,1,1,1
1,1,72,0.96571,3672.6,4451.0,8.0342,26.832,42.074,2752.0,77.457,120.41,0.27704,78.013,50.327,2677.7,25.464,49.547,3158.7,23.871,67.433,308.28,328.56,95.264,75.446,29.975,8.9437,28.7,7.081,19.015,1.6274,29.32,13.783,28.129,1.4394,18.425,2.143,4.4621,2.0623,0.021804,0.97987,0.13254,53.824,43.679,62.792,53.247,94.489,53.435,20.733,33.791,39.061,45.486,66.955,40.009,17.169,1,1,1
1,1,73,0.96319,3700.3,4464.9,8.1052,26.823,42.226,2745.2,77.009,120.38,0.28089,78.123,49.133,2671.0,24.412,48.994,3152.9,22.6,67.636,310.74,327.75,95.127,75.376,29.975,8.9437,28.7,7.081,19.015,1.6274,29.32,13.783,28.129,1.4394,18.425,2.143,4.4621,2.0623,0.021804,0.97987,0.13254,53.824,43.679,62.315,53.08,94.737,53.261,20.277,33.321,35.548,44.205,68.349,39.632,20.217,1,1,1
1,1,74,0.95193,3574.2,4492.0,8.0493,27.002,41.701,2739.7,76.817,120.37,0.27596,78.295,50.417,2666.1,25.54,51.218,3146.6,23.845,67.839,313.96,328.03,95.387,75.365,29.497,9.0156,28.457,7.0979,19.42,1.6111,28.997,13.895,27.842,1.4389,19.007,2.1804,4.4607,2.1442,0.021804,0.97987,0.13254,53.824,43.679,62.903,53.712,93.461,53.115,20.418,34.256,39.327,49.353,69.667,39.636,17.291,1,1,1
1,1,75,0.95124,3604.0,4529.4,8.0891,26.994,41.786,2735.8,76.701,120.39,0.27855,78.559,48.336,2661.6,25.577,48.76,3143.5,23.134,68.085,319.09,327.53,95.239,75.989,29.497,9.0156,28.457,7.0979,19.42,1.6111,28.997,13.895,27.842,1.4389,19.007,2.1804,4.4607,2.1442,0.021804,0.97987,0.13254,53.824,43.679,62.39,53.265,93.529,53.518,20.116,33.94,33.204,43.664,70.805,39.725,18.939,1,1,1
1,1,76,0.98393,3615.3,4451.8,8.1707,26.456,41.83,2733.4,77.984,120.39,0.29216,78.912,48.643,2658.0,26.975,49.524,3140.9,22.006,68.4,319.58,327.16,95.354,75.926,30.245,8.9565,27.7,6.7925,19.278,1.6703,30.094,14.016,26.748,1.248,19.345,2.2091,4.4235,2.064,0.021804,0.97987,0.13254,53.824,43.679,61.851,53.126,97.058,52.093,19.94,35.291,34.108,45.433,72.34,39.427,21.603,1,1,1
1,1,77,0.98577,3625.5,4446.3,8.0874,26.794,41.98,2726.7,78.348,120.39,0.2878,78.921,51.04,2652.8,26.376,48.592,3135.8,22.013,68.695,323.14,326.7,95.251,75.968,30.245,8.9565,27.7,6.7925,19.278,1.6703,30.094,14.016,26.748,1.248,19.345,2.2091,4.4235,2.064,0.014629,0.99441,0.11411,54.44,43.924,61.676,53.191,96.877,53.022,19.826,35.824,41.16,43.274,74.371,39.246,21.593,1,1,1
1,1,78,0.93734,3707.5,4439.1,8.0866,26.747,42.281,2720.4,78.043,120.39,0.30359,79.002,49.177,2645.0,25.756,48.411,3130.0,23.123,68.979,327.77,326.44,95.331,75.717,30.149,8.9113,27.874,7.0675,19.192,1.5965,29.778,13.983,26.694,1.4095,19.391,2.2052,4.4997,2.2458,0.014629,0.99441,0.11411,54.44,43.924,62.884,53.527,92.151,51.56,19.531,37.339,35.678,42.857,75.856,39.528,18.983,1,1,1
1,1,79,0.93662,3708.5,4418.0,8.1146,26.977,42.158,2709.6,77.713,120.4,0.30231,78.892,49.44,2634.9,26.48,50.839,3121.6,23.458,69.17,332.08,325.38,95.1,75.301,30.149,8.9113,27.874,7.0675,19.192,1.5965,29.778,13.983,26.694,1.4095,19.391,2.2052,4.4997,2.2458,0.014629,0.99441,0.11411,54.44,43.924,62.868,53.78,92.222,52.917,19.078,37.495,36.451,48.476,77.363,40.167,18.235,1,1,1
1,1,80,0.96717,3574.9,4481.1,8.1558,26.542,41.874,2704.9,76.069,120.38,0.30015,79.088,52.741,2630.3,24.863,50.588,3115.3,22.815,69.357,338.37,324.93,95.435,75.713,30.545,8.9382,27.615,7.0721,19.976,1.6159,30.015,14.09,26.401,1.4608,19.757,2.2187,4.6064,2.1522,0.014629,0.99441,0.11411,54.44,43.924,62.708,53.16,95.111,52.548,18.962,37.125,46.165,47.895,78.686,39.355,19.747,1,1,1
1,1,81,0.96628,3611.1,4490.2,8.0487,26.595,42.304,2700.1,76.903,120.4,0.30113,79.235,50.733,2625.2,26.429,49.464,3110.6,22.749,69.562,341.76,324.65,95.313,75.873,30.545,8.9382,27.615,7.0721,19.976,1.6159,30.015,14.09,26.401,1.4608,19.757,2.2187,4.6064,2.1522,0.014629,0.99441,0.11411,54.44,43.924,62.086,53.051,95.198,55.507,18.685,37.005,40.258,45.293,80.259,39.51,19.904,1,1,1
1,1,82,0.94668,3612.6,4342.0,8.1167,27.001,42.087,2696.4,76.832,120.37,0.31051,79.53,51.908,2621.7,25.169,49.539,3105.4,23.05,69.865,346.74,324.69,95.471,75.903,29.791,9.2552,27.342,6.9149,19.861,1.6346,30.163,13.941,25.678,1.3389,19.751,2.2291,4.5951,2.1855,0.031448,1.0168,0.11737,54.474,43.056,61.843,52.764,93.372,52.885,19.05,39.054,43.714,45.468,82.319,39.118,19.171,1,1,1
1,1,83,0.94634,3590.4,4369.0,8.0757,27.005,41.788,2690.6,76.368,120.4,0.31299,79.636,49.016,2615.1,24.085,48.458,3102.2,23.027,70.135,348.91,323.37,95.366,76.107,29.791,9.2552,27.342,6.9149,19.861,1.6346,30.163,13.941,25.678,1.3389,19.751,2.2291,4.5951,2.1855,0.031448,1.0168,0.11737,54.474,43.056,62.225,52.44,93.405,52.951,18.556,38.752,35.205,42.966,84.258,38.906,19.212,1,1,1
1,1,84,0.98342,3622.1,4402.3,8.2129,26.836,41.962,2688.2,75.476,120.41,0.29629,79.912,50.401,2613.5,25.252,51.109,3099.9,22.74,70.445,354.82,323.59,95.332,76.113,30.548,9.0519,26.972,6.9406,20.364,1.6677,29.895,14.235,25.424,1.5645,20.179,2.2225,4.5731,2.2198,0.031448,1.0168,0.11737,54.474,43.056,62.952,52.134,96.577,53.317,18.087,37.074,39.28,49.101,85.849,39.763,19.867,1,1,1
1,1,85,0.98375,3649.5,4361.7,8.1946,26.943,41.714,2683.5,75.933,120.4,0.2962,80.019,49.548,2609.4,25.825,51.037,3096.2,23.082,70.694,358.92,323.33,95.325,76.278,30.548,9.0519,26.972,6.9406,20.364,1.6677,29.895,14.235,25.424,1.5645,20.179,2.2225,4.5731,2.2198,0.031448,1.0168,0.11737,54.474,43.056,62.481,52.62,96.544,55.144,18.411,37.085,36.771,48.934,87.592,39.736,19.033,1,1,1
1,1,86,0.9289,3614.8,4315.2,8.1574,26.676,41.558,2677.8,75.641,120.41,0.33087,80.152,51.148,2602.5,24.437,50.16,3089.5,23.55,70.993,361.44,323.46,95.263,76.041,29.868,9.0196,26.409,6.8989,20.469,1.6818,30.156,14.304,24.502,1.3197,20.236,2.241,4.7971,2.115,0.031448,1.0168,0.11737,54.474,43.056,62.81,51.716,91.666,53.302,18.199,41.111,41.477,46.905,89.462,39.731,17.908,1,1,1
1,1,87,0.92969,3654.8,4320.8,8.3587,26.754,42.249,2670.9,76.717,120.41,0.33302,80.083,49.804,2594.3,27.235,49.936,3084.1,22.156,71.232,367.45,322.53,95.427,75.991,29.868,9.0196,26.409,6.8989,20.469,1.6818,30.156,14.304,24.502,1.3197,20.236,2.241,4.7971,2.115,0.029279,0.99422,0.10116,54.701,43.465,62.121,51.649,91.587,52.396,17.621,40.849,37.524,46.386,91.89,39.581,21.221,1,1,1
1,1,88,0.97222,3644.6,4274.3,8.1918,27.044,42.45,2665.4,75.563,120.38,0.34144,80.11,51.52,2589.8,26.881,48.944,3079.5,22.844,71.417,375.41,322.01,95.242,76.448,30.224,9.0467,26.45,6.8343,20.478,1.6801,30.514,14.391,24.073,1.3951,20.565,2.2785,4.8528,2.2858,0.029279,0.99422,0.10116,54.701,43.465,62.626,51.671,95.855,55.462,17.431,42.325,42.573,44.089,93.645,39.942,19.562,1,1,1
1,1,89,0.97125,3661.2,4275.8,8.2803,27.261,42.202,2664.0,75.502,120.4,0.33563,80.395,49.882,2588.1,25.196,51.491,3078.7,22.782,71.654,379.74,322.28,95.29,76.682,30.224,9.0467,26.45,6.8343,20.478,1.6801,30.514,14.391,24.073,1.3951,20.565,2.2785,4.8528,2.2858,0.029279,0.99422,0.10116,54.701,43.465,62.341,51.653,95.952,53.889,17.402,43.033,37.753,49.985,95.712,40.258,19.671,1,1,1
1,1,90,0.96253,3667.4,4263.4,8.4117,27.233,42.317,2660.2,75.333,120.41,0.35259,80.481,51.189,2583.8,27.164,50.849,3074.0,23.254,71.944,382.93,322.23,95.218,76.289,30.6,9.2431,25.589,7.0628,20.809,1.6729,30.601,14.369,23.316,1.5562,20.546,2.3178,4.955,2.34,0.029279,0.99422,0.10116,54.701,43.465,62.815,51.494,94.403,54.461,17.472,44.091,41.6,48.5,97.868,39.323,18.561,1,1,1
1,1,91,0.96085,3626.6,4297.5,8.37,26.977,41.966,2656.8,75.282,120.4,0.35269,80.645,49.562,2580.6,28.659,50.942,3073.0,22.79,72.154,388.77,321.73,95.102,76.851,30.6,9.2431,25.589,7.0628,20.809,1.6729,30.601,14.369,23.316,1.5562,20.546,2.3178,4.955,2.34,0.029279,0.99422,0.10116,54.701,43.465,63.518,51.085,94.568,54.104,17.166,44.079,36.812,48.713,99.779,39.193,19.596,1,1,1
1,1,92,0.94408,3612.9,4254.1,8.4295,26.869,42.749,2654.9,74.86,120.4,0.35453,80.808,50.681,2578.9,27.619,50.863,3069.1,23.902,72.407,390.25,322.79,95.267,76.888,30.478,9.1141,25.546,6.8383,20.296,1.6619,31.043,14.49,23.865,1.4288,20.592,2.2927,4.9585,2.3519,0.026144,0.9682,0.12414,54.123,44.13,61.688,50.478,92.708,58.008,17.472,44.086,40.104,48.532,99.743,38.958,16.917,1,1,1
1,1,93,0.94453,3598.9,4190.6,8.484,26.914,41.433,2654.2,73.632,120.39,0.35286,80.981,50.105,2578.6,25.638,50.37,3067.4,23.032,72.663,385.2,323.47,95.247,76.661,30.478,9.1141,25.546,6.8383,20.296,1.6619,31.043,14.49,23.865,1.4288,20.592,2.2927,4.9585,2.3519,0.026144,0.9682,0.12414,54.123,44.13,61.927,51.239,92.664,55.417,17.586,44.29,38.409,47.39,100.22,39.254,18.958,1,1,1
1,1,94,0.97218,3665.9,4273.8,8.5043,27.361,42.447,2650.2,73.634,120.44,0.37279,80.699,52.641,2574.1,27.032,48.663,3064.5,22.365,72.681,385.55,323.24,95.242,76.457,30.964,9.1588,25.504,7.241,20.037,1.709,30.715,14.353,23.585,1.5553,20.64,2.3091,5.0073,2.3492,0.026144,0.9682,0.12414,54.123,44.13,62.679,51.203,95.643,56.649,17.508,45.98,45.871,43.44,100.09,40.051,20.552,1,1,1
1,1,95,0.97196,3663.4,4233.9,8.6166,26.607,42.264,2647.8,72.757,120.4,0.37367,80.552,48.797,2571.1,25.035,51.328,3062.9,23.823,72.62,386.67,323.25,95.117,76.511,30.964,9.1588,25.504,7.241,20.037,1.709,30.715,14.353,23.585,1.5553,20.64,2.3091,5.0073,2.3492,0.026144,0.9682,0.12414,54.123,44.13,62.723,51.682,95.664,57.378,16.958,45.872,34.561,49.607,99.963,39.542,17.093,1,1,1
1,1,96,0.94237,3556.6,4289.5,8.7898,26.913,42.372,2651.4,73.391,120.45,0.36041,80.939,50.47,2576.4,24.682,50.279,3063.2,22.377,72.595,387.1,325.45,95.144,77.387,30.977,9.3117,25.596,7.038,20.036,1.6788,30.65,14.354,22.847,1.4831,20.752,2.3398,4.9538,2.399,0.026144,0.9682,0.12414,54.123,44.13,60.878,51.418,92.319,55.156,17.921,44.716,39.484,47.18,100.04,40.271,20.433,1,1,1
1,1,97,0.93837,3558.0,4268.6,8.5462,26.991,42.315,2654.5,73.911,120.38,0.35967,81.145,50.48,2578.8,24.772,51.23,3066.2,22.75,72.691,388.63,326.14,95.389,77.35,30.977,9.3117,25.596,7.038,20.036,1.6788,30.65,14.354,22.847,1.4831,20.752,2.3398,4.9538,2.399,0.013891,0.91576,0.10733,53.151,43.151,60.854,51.668,92.712,58.532,17.843,44.806,39.512,49.38,99.902,38.974,19.499,1,1,1
1,1,98,0.94987,3629.6,4278.8,8.7442,26.952,42.41,2657.9,72.461,120.44,0.36559,81.132,51.094,2582.9,26.012,50.731,3068.9,24.429,72.737,385.19,328.14,95.024,77.167,31.442,9.039,25.51,6.8663,20.413,1.7057,31.45,14.252,22.737,1.4352,20.627,2.2971,4.9958,2.306,0.013891,0.91576,0.10733,53.151,43.151,61.16,51.335,93.828,56.988,18.205,44.895,41.32,48.227,100.09,40.665,15.487,1,1,1
1,1,99,0.95187,3560.4,4255.6,8.7443,27.079,42.95,2658.2,73.307,120.4,0.36272,80.991,50.779,2583.1,25.087,49.285,3071.4,23.004,72.692,385.28,328.19,95.053,77.487,31.442,9.039,25.51,6.8663,20.413,1.7057,31.45,14.252,22.737,1.4352,20.627,2.2971,4.9958,2.306,0.013891,0.91576,0.10733,53.151,43.151,62.35,51.613,93.632,60.074,17.948,45.246,40.392,44.878,100.11,39.726,18.818,1,1,1
1,1,100,0.91792,3658.8,4244.7,8.8504,26.884,42.208,2663.4,73.664,120.44,0.35688,81.227,48.441,2589.9,25.978,50.111,3074.0,23.688,72.714,385.44,330.06,94.862,77.643,31.464,9.4637,25.467,7.0366,19.738,1.6861,31.41,14.341,22.498,1.5178,20.074,2.3245,5.0241,2.3866,0.013891,0.91576,0.10733,53.151,43.151,62.098,50.574,90.133,58.841,18.936,43.934,33.513,46.79,99.971,40.574,17.128,1,1,1
1,1,101,0.91779,3618.0,4213.9,8.8324,27.165,42.571,2664.8,72.454,120.44,0.3586,81.175,49.153,2590.8,25.314,48.837,3074.3,23.49,72.756,383.94,330.84,94.701,77.268,31.464,9.4637,25.467,7.0366,19.738,1.6861,31.41,14.341,22.498,1.5178,20.074,2.3245,5.0241,2.3866,0.013891,0.91576,0.10733,53.151,43.151,62.801,50.944,90.147,59.157,18.94,43.724,35.608,43.844,100.12,40.642,17.573,1,1,1
1,1,102,0.9224,3565.3,4306.0,8.8846,26.675,42.403,2664.0,72.493,120.42,0.37256,80.782,50.9,2589.2,25.439,50.862,3072.7,23.811,72.685,387.39,332.53,94.87,76.871,31.808,9.2354,25.002,6.8553,20.058,1.7345,31.991,14.236,21.688,1.3892,20.042,2.3188,5.1303,2.3599,0.036331,0.8694,0.090955,54.357,43.484,62.148,51.278,90.773,58.291,19.201,45.096,40.747,48.529,99.843,40.537,16.83,1,1,1
1,1,103,0.92309,3598.2,4312.8,8.8145,26.752,42.713,2664.9,73.302,120.39,0.37298,80.466,50.572,2591.6,27.806,49.828,3072.0,22.857,72.563,389.56,334.63,94.778,76.87,31.808,9.2354,25.002,6.8553,20.058,1.7345,31.991,14.236,21.688,1.3892,20.042,2.3188,5.1303,2.3599,0.036331,0.8694,0.090955,54.357,43.484,61.581,51.197,90.705,60.634,19.502,45.046,39.783,46.135,99.79,40.796,19.103,1,1,1
1,1,104,0.89575,3628.3,4257.4,9.0173,26.837,42.451,2671.3,71.864,120.45,0.36558,80.59,50.794,2597.8,24.174,48.671,3075.6,24.043,72.426,389.78,335.61,94.744,77.762,31.84,9.1612,25.735,6.9943,19.378,1.6883,32.65,14.259,22.608,1.3901,19.833,2.3181,5.1164,2.3992,0.036331,0.8694,0.090955,54.357,43.484,62.594,50.885,87.974,57.846,20.138,43.847,40.436,43.459,100.0,42.11,16.192,1,1,1
1,1,105,0.89632,3657.6,4263.5,8.9882,26.631,42.67,2678.6,70.956,120.42,0.3654,80.961,51.281,2606.3,24.631,50.832,3080.8,23.554,72.463,390.24,337.83,94.524,77.968,31.84,9.1612,25.735,6.9943,19.378,1.6883,32.65,14.259,22.608,1.3901,19.833,2.3181,5.1164,2.3992,0.036331,0.8694,0.090955,54.357,43.484,62.09,50.812,87.919,58.491,20.56,43.87,41.87,48.459,99.835,41.007,17.276,1,1,1
1,1,106,0.89626,3598.1,4322.9,9.1132,26.402,42.725,2683.0,72.762,120.44,0.3695,80.909,49.415,2610.5,26.496,50.416,3085.2,23.528,72.528,386.23,338.59,94.44,77.912,31.937,9.1611,25.604,6.6844,19.315,1.7359,32.986,14.186,22.924,1.2041,19.622,2.3437,4.967,2.2973,0.036331,0.8694,0.090955,54.357,43.484,61.853,51.613,88.066,57.556,20.502,44.588,36.378,47.498,100.19,41.697,17.288,1,1,1
1,1,107,0.89342,3576.4,4272.1,9.0503,27.355,42.778,2687.5,72.989,120.43,0.37102,80.883,48.605,2615.3,25.427,47.578,3089.4,24.544,72.554,388.61,340.5,94.563,77.999,31.937,9.1611,25.604,6.6844,19.315,1.7359,32.986,14.186,22.924,1.2041,19.622,2.3437,4.967,2.2973,0.025945,0.83792,0.093245,53.763,43.624,62.227,52.221,88.345,62.234,21.497,44.403,33.993,40.929,99.855,41.143,14.812,1,1,1
1,1,108,0.89121,3671.9,4292.9,9.2469,26.937,42.831,2693.0,72.686,120.45,0.36854,80.774,49.963,2622.0,25.083,51.881,3093.7,21.566,72.547,390.66,341.97,94.193,77.558,32.917,9.0883,25.963,6.7985,19.364,1.7715,33.071,13.937,22.689,1.176,19.174,2.3689,5.0322,2.4268,0.025945,0.83792,0.093245,53.763,43.624,63.341,52.031,87.325,59.553,21.576,43.361,37.991,50.888,99.652,42.492,21.865,1,1,1
1,1,109,0.88867,3704.5,4321.4,9.2779,26.827,42.581,2693.8,72.084,120.41,0.36941,80.407,50.373,2622.2,25.876,51.082,3095.3,22.373,72.491,388.96,342.76,94.193,77.527,32.917,9.0883,25.963,6.7985,19.364,1.7715,33.071,13.937,22.689,1.176,19.174,2.3689,5.0322,2.4268,0.025945,0.83792,0.093245,53.763,43.624,62.782,51.689,87.576,57.783,21.653,43.256,39.198,49.037,99.884,41.363,19.928,1,1,1
1,1,110,0.79052,3626.2,4276.5,9.0774,26.675,42.831,2697.3,73.099,120.43,0.33923,80.191,50.79,2625.8,24.224,48.756,3093.5,23.081,72.396,389.81,345.11,94.185,77.237,32.683,9.0061,25.512,6.6905,18.825,1.7105,33.444,13.855,22.227,1.444,19.011,2.3392,4.9506,2.4329,0.025945,0.83792,0.093245,53.763,43.624,63.26,52.012,78.087,61.523,22.471,40.609,40.424,43.655,100.12,42.062,18.247,1,1,1
1,1,111,0.7895,3656.9,4272.7,9.0653,27.2,42.786,2699.4,72.525,120.39,0.34425,79.944,50.119,2628.3,25.357,49.381,3095.4,24.016,72.262,391.05,346.62,94.276,77.526,32.683,9.0061,25.512,6.6905,18.825,1.7105,33.444,13.855,22.227,1.444,19.011,2.3392,4.9506,2.4329,0.025945,0.83792,0.093245,53.763,43.624,62.732,52.058,78.188,62.62,22.719,39.997,38.451,45.103,100.1,41.637,15.992,1,1,1
1,1,112,0.80944,3658.2,4316.3,9.1016,26.946,42.588,2706.4,72.043,120.44,0.33441,80.072,49.959,2635.5,23.83,49.328,3101.3,23.029,72.196,393.83,347.12,94.166,77.748,33.041,9.0093,25.718,6.7917,18.489,1.652,33.629,13.997,22.708,1.1947,18.55,2.3617,4.8696,2.3353,0.011086,0.79751,0.071926,54.37,43.213,63.786,52.805,79.441,61.842,23.123,39.116,37.979,44.979,99.843,42.927,18.286,1,1,1
